-0.000370289,-0.078713404,0,1,,-0.000139754,0.00292879,,,,,,,,,,,,,,,,,-0.009555014,0,0
0.000517548,0.224427864,0,1,,,,,,,,,,,,,,,,,,,,-0.001163026,0,1
-0.001274641,-0.387493521,0,1,,,,,,,,,,,,,,,,,,,,0.004278605,0,1
0.00320496,1.142012379,0,1,,,,,,,,,,,,,,,,,,,,0.008463194,1,0
-0.001445081,-0.44568821,0,1,,,,,,,,,,,,,,,,,,,,-0.000803196,1,0
0.002512979,0.905743787,0,1,,,,,,,,,,,,,,,,,,,,-0.00096603,1,0
-0.00024273,-0.035159917,0,1,,,,,,,,,,,,,,,,,,,,0.005157349,0,1
0.001489008,0.556121201,1,0,,,,,,,,,,,,,,,,,,,,-0.006089964,1,0
-3.32E-05,0.036385577,1,0,,,,,,,,,,,,,,,,,,,,-0.014762278,1,0
0.003264309,1.162276382,1,0,,,,,,,,,,,,,,,,,,,,0.004024213,1,0
0.001397518,0.52488304,1,0,,,,,,,,,,,,,,,,,,,,0.002205551,1,0
0.002160541,0.785408069,1,0,,,,,,,,,,,,,,,,,,,,-0.003542868,1,0
0.000120451,0.088843868,0,1,,,,,,,,,,,,,,,,,,,,-0.007684271,1,0
-0.001610531,-0.502179123,1,0,,,,,,,,,,,,,,,,,,,,0.0121562,1,0
-0.001017653,-0.299748058,0,1,,,,,,,,,,,,,,,,,,,,0.001010006,1,0
0.001736439,0.640603541,1,0,,,,,,,,,,,,,,,,,,,,-0.000242534,1,0
0.002020228,0.737499883,0,1,,,,,,,,,,,,,,,,,,,,-0.010916389,1,0
-0.00223928,-0.716857909,1,0,,,,,,,,,,,,,,,,,,,,-0.00688515,1,0
-0.001759732,-0.55312201,1,0,,,,,,,,,,,,,,,,,,,,0.005289503,0,1
-0.000732021,-0.202222446,1,0,,,,,,,,,,,,,,,,,,,,-0.000365776,0,1
-0.00297258,-0.967234377,0,1,,,,,,,,,,,,,,,,,,,,0.002237227,0,1
0.003286917,1.169995611,1,0,,,,,,,,,,,,,,,,,,,,-0.001893151,1,0
0.000615122,0.257743333,0,1,,,,,,,,,,,,,,,,,,,,0.003605153,0,1
-0.003027182,-0.985877574,1,0,,,,,,,,,,,,,,,,,,,,-0.005623653,1,0
-0.001710205,-0.536211612,0,1,,,,,,,,,,,,,,,,,,,,-0.002467384,1,0
0.004829367,1.696646618,1,0,,,,,,,t,t-1,,,,,,,,,,,,-0.002531735,1,0
0.002057658,0.750279906,0,1,,,,,,,101,100,,1,3,,0,,,,,,,-0.00181738,1,0
-0.001573791,-0.489634692,1,0,,,,,,,100,97,,3,-1,,,,,,,,,-0.009980858,1,0
-0.002120952,-0.676456236,0,1,,,,,,,,,,,,,,,,,,,,0.006797665,1,0
0.004627385,1.627682293,1,0,,,,,,,101,100,,1,3,,3,,,,,,,0.001582396,1,0
0.008677823,3.010655647,0,1,,,,,,,100,100,,0,-1,,,,,,,,,-0.010878782,0,1
-0.010977435,-3.700395869,1,0,,,,,,,,,,,,,,,,,,,,-0.006794805,0,1
-0.004431238,-1.465275613,0,1,,,,,,short,100,101,,-1,3,,-4,,3,,4,,,0.012356296,1,0
3.98E-06,0.049075798,0,1,,,,,,long,101,100,,1,-1,,,,1,,,,,0.0010073,1,0
-0.003160684,-1.031460226,0,1,,,,,,,,,,,,,,,,,,,,-0.006328474,1,0
-3.83E-05,0.034628537,1,0,,,,,,,,,,,,,,,,,,,,-0.009544022,0,1
0.004421121,1.55725593,1,0,,,,,,,,,,,,,,,,,,,,-0.017991023,1,0
0.001710759,0.631835414,0,1,,,,,,,,,,,,,,,,,,,,-0.012777411,0,1
-0.000851873,-0.243144471,1,0,,,,,,,,,,,,,,,,,,,,0.002008794,1,0
-0.000593713,-0.154998843,0,1,,,,,,,,,,,,,,,,,,,,-0.005441264,1,0
-1.97E-05,0.040977064,1,0,,,,,,,,,,,,,,,,,,,,-0.000802559,0,1
0.003878414,1.37195515,1,0,,,,,,,,,,,,,,,,,,,,-0.003475171,0,1
8.67E-05,0.077327404,1,0,,,,,,,,,,,,,,,,,,,,-0.003249172,1,0
0.000713349,0.291281762,1,0,,,,,,,,,,,,,,,,,,,,-0.010013904,0,1
6.68E-05,0.070514931,1,0,,,,,,,,,,,,,,,,,,,,-0.003744474,1,0
0.001878407,0.689076807,1,0,,,,,,20.6,118.81,,1.31386722,2.074852996,,-0.020283707,-0.007001335,,,,,,,-0.00495159,1,0
0.003239088,1.153664975,0,1,,,,,,19.66,116.91,,1.293583513,2.067851661,,-0.001327442,0.000111429,,,,,,,-0.00419908,1,0
-0.010002126,-3.367388338,1,0,,,,,,19.6,116.94,,1.292256071,2.06796309,,0.006160309,0.000667974,,,,,,,0.015124807,1,0
-0.001687413,-0.528429557,1,0,,,,,,19.88,117.12,,1.29841638,2.068631064,,0.023802915,0.011128856,,,,,,,0.007511635,1,0
-0.002894991,-0.940742546,0,1,,,,0.796901,,21,120.16,,1.322219295,2.07975992,,-0.004573752,-0.003010279,,,,,,,0.002579542,1,0
0.000464627,0.206358625,0,1,,,,-0.943976,,20.78,119.33,,1.317645543,2.076749641,,0.003123685,0.003660367,,,,,,,0.002796667,0,1
-0.00090697,-0.261956679,1,0,,,,,,20.93,120.34,,1.320769228,2.080410007,,0.010050238,0.003020941,,,,,,,0.000900155,1,0
-0.003843402,-1.264566079,0,1,,,,,,21.42,121.18,,1.330819466,2.083430948,,-0.009428188,-0.001507844,,,,,,,0.01593223,1,0
0.000638395,0.265689619,0,1,,,,,,20.96,120.76,,1.321391278,2.081923104,,-0.030244517,-0.009893904,,,,,,,-0.000197801,0,1
-0.001658123,-0.518428839,0,1,,,,,,19.55,118.04,,1.291146762,2.072029201,,0.014849121,0.008272526,,,,,,,0.00694826,0,1
0.000429353,0.194314742,0,1,,,,,,20.23,120.31,,1.305995883,2.080301727,,0.007343961,0.003863296,,,,,,,-0.009979352,1,0
-0.003425783,-1.121975092,0,1,,,,,,20.575,121.385,,1.313339844,2.084165023,,-0.002858952,0.001339617,,,,,,,0.000418222,1,0
-1.61E-05,0.042206753,0,1,,,,,,20.44,121.76,,1.310480891,2.085504639,,-0.01546388,-0.004914225,,,,,,,0.001363018,1,0
-0.00311699,-1.016541435,1,0,,,,,,19.725,120.39,,1.295017012,2.080590414,,0.02158229,0.005342031,,,,,,,-0.00436418,1,0
-0.000401376,-0.089327687,0,1,,,,,,20.73,121.88,,1.316599302,2.085932446,,0,-0.001069949,,,,,,,0.000262336,0,1
0.00096102,0.375846047,1,0,,,,,,20.73,121.5801,,1.316599302,2.084862496,,0.003027182,0.002812464,,,,,,,0.003786222,1,0
0.000161099,0.102722639,0,1,,,,,,20.875,122.37,,1.319626484,2.08767496,,-0.018216647,-0.003814159,,,,,,,-0.000311153,0,0
-0.000553488,-0.1412645,0,1,,,,,,20.0175,121.3,,1.301409837,2.083860801,,-0.018617846,-0.008423339,,,,,,,0.004299004,0,0
0.001105187,0.425070135,1,0,,,,,,19.1775,118.97,,1.282791991,2.075437462,,0.00724262,0.000510763,,,,,,,-0.005756414,0,0
0.003027968,1.081580589,1,0,,,,,,19.5,119.11,,1.290034611,2.075948225,,-0.002232881,-0.001497506,,,,,,,-0.003918984,0,0
0.00147245,0.550467671,0,1,,,,,,19.4,118.7,,1.28780173,2.074450719,,-0.001457554,-0.003600466,,,,,,,-0.001766851,0,0
-0.003240829,-1.058824773,1,0,,,,,,19.335,117.72,,1.286344176,2.070850253,,0.00279866,0.004368126,,,,,,,0.002067054,0,0
-0.004831632,-1.60198533,0,1,,,,,,19.46,118.91,,1.289142836,2.075218379,,0.008617675,0.003455894,,,,,,,0.002555319,0,0
0.003539643,1.256285866,0,1,,,,,,19.85,119.86,,1.297760511,2.078674273,,-0.017637615,-0.008932197,,,,,,,0.005010492,0,0
-0.000547425,-0.139194362,1,0,,,,,,19.06,117.42,,1.280122896,2.069742076,,-0.008513595,-0.004573324,,,,,,,-0.005832442,0,0
-0.002132647,-0.680449353,0,1,,,,,,18.69,116.19,,1.271609301,2.065168752,,0.004622657,0.00658442,,,,,,,0.00968258,0,0
0.000445475,0.199819405,0,1,,,,,,18.89,117.965,,1.276231958,2.071753172,,0.000459571,0.002313207,,,,,,,0.002650803,0,0
-0.001333476,-0.407582024,0,1,,,,,,18.91,118.595,,1.276691529,2.074066379,,-0.023595943,-0.009346395,,,,,,,0.000297474,0,0
0.002690545,0.966371563,1,0,,,,,,17.91,116.07,,1.253095586,2.064719984,,0.009592758,0.000897071,,,,,,,-0.001644345,0,0
0.00045733,0.203867152,0,1,,,,,,18.31,116.31,,1.262688344,2.065617056,,0.01262301,0.008979989,,,,,,,-0.003695236,0,0
-0.002813911,-0.913058755,0,1,,,,,,18.85,118.74,,1.275311355,2.074597045,,-0.004632518,0.007613672,,,,,,,0.007926457,0,0
0.001518524,0.566199084,0,1,,,,,,18.65,120.84,,1.270678836,2.082210717,,-0.036161553,-0.023329377,,,,,,,0.001371672,0,0
-0.002952256,-0.960294992,1,0,,,,,,17.16,114.52,,1.234517284,2.058881339,,0.016268543,0.000644213,,,,,,,-0.006573744,0,0
-0.000696092,-0.189954921,0,1,,,,,,17.815,114.69,,1.250785827,2.059525553,,0.002067204,0.000678044,,,,,,,-0.002185645,0,0
0.002649147,0.952236713,win,lose,,,,,,17.9,114.8692,,1.252853031,2.060203596,,-0.019349271,-0.00963052,,,,,,,9.92012E-05,0,0
,,36,43,,,,,,17.12,112.35,,1.23350376,2.050573077,,-0.019587751,-0.006425456,,,,,,,,42,18
,,,,,,,,,16.365,110.7,,1.21391601,2.044147621,,-0.02780763,-0.004416325,,,,,,,,,
,,,,,,,,,15.35,109.58,,1.18610838,2.039731296,,-0.022648828,-0.005584319,,,,,,,,,
,,,,,,,,,14.57,108.18,,1.163459552,2.034146977,,0.002378073,-0.000120453,,,,,,,,,
,,,,,,,,,14.65,108.15,,1.165837625,2.034026524,,-0.012327635,-0.004642746,,,,,,,,,
,,,,,,,,,14.24,107,,1.153509989,2.029383778,,-0.001680649,-0.000568608,,,,,,,,,
,,,,,,,,,14.185,106.86,,1.15182934,2.02881517,,0.000764738,0.004327007,,,,,,,,,
,,,,,,,,,14.21,107.93,,1.152594078,2.033142177,,-0.006466042,-0.002016601,,,,,,,,,
,,,,,,,,,14,107.43,,1.146128036,2.031125576,,-0.019023237,-0.005451126,,,,,,,,,
,,,,,,,,,13.4,106.09,,1.127104798,2.025674449,,-0.007519023,-0.002380826,,,,,,,,,
,,,,,,,,,13.17,105.51,,1.119585775,2.023293623,,-0.006311082,-8.23307E-05,,,,,,,,,
,,,,,,,,,12.98,105.49,,1.113274692,2.023211292,,-0.002012179,0.002749618,,,,,,,,,
,,,,,,,,,12.92,106.16,,1.111262514,2.02596091,,0.010625471,-0.007052466,,,,,,,,,
,,,,,,,,,13.24,104.45,,1.121887985,2.018908444,,0.011931846,0.002115378,,,,,,,,,
,,,,,,,,,13.6088,104.96,,1.133819832,2.021023822,,-0.000600375,-0.003239469,,,,,,,,,
,,,,,,,,,13.59,104.18,,1.133219457,2.017784353,,0.00665963,0.002659388,,,,,,,,,
,,,,,,,,,13.8,104.8199,,1.139879086,2.020443741,,0,-0.000953578,,,,,,,,,
,,,,,,,,,13.8,104.59,,1.139879086,2.019490163,,0.02477113,0.004033903,,,,,,,,,
,,,,,,,,,14.61,105.566,,1.164650216,2.023524066,,0.000890861,0.000961602,,,,,,,,,
,,,,,,,,,14.64,105.8,,1.165541077,2.024485668,,0.010839616,0.001790131,,,,,,,,,
,,,,,,,,,15.01,106.237,,1.176380692,2.026275798,,-0.019528791,-0.005914516,,,,,,,,,
,,,,,,,,,14.35,104.8,,1.156851901,2.020361283,,-0.006095461,-0.005588809,,,,,,,,,
,,,,,,,,,14.15,103.46,,1.15075644,2.014772474,,0.002753549,0.000880624,,,,,,,,,
,,,,,,,,,14.24,103.67,,1.153509989,2.015653099,,-0.015245195,-0.008246747,,,,,,,,,
,,,,,,,,,13.7488,101.72,,1.138264794,2.007406352,,-0.000278062,-0.000512644,,,,,,,,,
,,,,,,,,,13.74,101.6,,1.137986733,2.006893708,,0.009689592,0.004168987,,,,,,,,,
,,,,,,,,,14.05,102.58,,1.147676324,2.011062695,,-0.000309216,6.85808E-05,,,,,,,,,
,,,,,,,,,14.04,102.5962,,1.147367108,2.011131275,,0.007665121,0.001916721,,,,,,,,,
,,,,,,,,,14.29,103.05,,1.155032229,2.013047996,,-0.009525057,-0.001942966,,,,,,,,,
,,,,,,,,,13.98,102.59,,1.145507171,2.01110503,,-0.001867936,0.002574667,,,,,,,,,
,,,,,,,,,13.92,103.2,,1.143639235,2.013679697,,-0.000624435,0.001344566,,,,,,,,,
,,,,,,,,,13.9,103.52,,1.1430148,2.015024263,,-0.00234966,-0.004173306,,,,,,,,,
,,,,,,,,,13.825,102.53,,1.14066514,2.010850957,,-0.004579043,-0.006572585,,,,,,,,,
,,,,,,,,,13.68,100.99,,1.136086097,2.004278372,,0.017423892,0.009401325,,,,,,,,,
,,,,,,,,,14.24,103.2,,1.153509989,2.013679697,,-0.013033372,-0.004824133,,,,,,,,,
,,,,,,,,,13.819,102.06,,1.140476617,2.008855564,,0.015466401,0.002799447,,,,,,,,,
,,,,,,,,,14.32,102.72,,1.155943018,2.011655011,,0.006322596,0.002529387,,,,,,,,,
,,,,,,,,,14.53,103.32,,1.162265614,2.014184398,,-0.002097321,-0.002085679,,,,,,,,,
,,,,,,,,,14.46,102.825,,1.160168293,2.012098718,,0.002097321,0.003512486,,,,,,,,,
,,,,,,,,,14.53,103.66,,1.162265614,2.015611205,,-0.006625981,-0.001679084,,,,,,,,,
,,,,,,,,,14.31,103.26,,1.155639634,2.013932121,,0.010494337,0.000462396,,,,,,,,,
,,,,,,,,,14.66,103.37,,1.16613397,2.014394516,,0.005884839,0.00351488,,,,,,,,,
,,,,,,,,,14.86,104.21,,1.172018809,2.017909396,,-0.019427788,-0.009436977,,,,,,,,,
,,,,,,,,,14.2099,101.97,,1.152591022,2.008472419,,-0.005880182,-0.002648666,,,,,,,,,
,,,,,,,,,14.0188,101.35,,1.14671084,2.005823753,,0.005577504,0.00460342,,,,,,,,,
,,,,,,,,,14.2,102.43,,1.152288344,2.010427173,,-1.152288344,-2.010427173,,,,,,,,,
