 0.0000,  0.0000,  0.0100, -0.4300,  0.4800,  1.1400, -0.0800, -0.4499, -0.1998, -0.6301,  0.1803,  0.2900, -0.1105, -0.5800,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500
 0.0000,  0.0000,  0.4800,  1.1400, -0.0800, -0.4499, -0.1998, -0.6301,  0.1803,  0.2900, -0.1105, -0.5800,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400
 0.0000,  0.0000, -0.0800, -0.4499, -0.1998, -0.6301,  0.1803,  0.2900, -0.1105, -0.5800,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700
 0.0000,  0.0000, -0.1998, -0.6301,  0.1803,  0.2900, -0.1105, -0.5800,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400
 0.0000,  0.0000,  0.1803,  0.2900, -0.1105, -0.5800,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700
 0.0000,  0.0000, -0.1105, -0.5800,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600
 0.0000,  0.0000,  0.1300,  0.0900, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200
 0.0000,  0.0000, -0.0550, -0.4200, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000
 0.0000,  0.0000, -0.1250,  0.0700,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500
 0.0000,  0.0000,  0.1200,  0.1600, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500
 0.0000,  0.0000, -0.9100, -1.6800, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400
 0.0000,  0.0000, -0.5900, -0.9900,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800
 0.0000,  0.0000,  0.1100, -0.7194, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376
 0.0000,  0.0000, -0.0700, -1.0306, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824
 0.0000,  0.0000, -0.2100, -0.7400, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800
 0.0000,  0.0000, -0.3900, -1.0200, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300
 0.0000,  0.0000, -1.0250, -2.6500,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200
 0.0000,  0.0000,  0.5950,  1.4400, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800
 0.0000,  0.0000, -0.2700, -0.1700, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601
 0.0000,  0.0000, -0.1750,  0.1400,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099
 0.0000,  0.0000,  0.3850, -0.3700,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350
 0.0000,  0.0000,  0.0977, -0.1600, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150
 0.0000,  0.0000, -0.3477, -0.7200,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200
 0.0000,  0.0000,  0.0900,  0.4000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200
 0.0000,  0.0000, -0.5600, -0.7500, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900
 0.0000,  0.0000, -0.0500, -0.5500,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800
 0.0000,  0.0000,  0.0500,  0.0400,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800
 0.0000,  0.0000,  0.8500,  2.0800, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000
 0.0000,  0.0000, -0.4700,  0.1376,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200
 0.0000,  0.0000,  0.3400,  0.6824,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000
 0.0000,  0.0000,  0.1200,  0.7800,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710
 0.0000,  0.0000,  0.3200,  0.1300,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490
 0.0000,  0.0000,  0.0600, -0.1200,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300
 0.0000,  0.0000,  0.5900,  0.8800,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900
 0.0000,  0.0000,  0.6800,  0.0601,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980
 0.0000,  0.0000,  0.5100,  2.1099,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120
 0.0000,  0.0000,  0.2500,  0.1350,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120, -0.2200, -1.2300
 0.0000,  0.0000,  0.0600, -1.6150, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120, -0.2200, -1.2300,  0.3100,  0.3800
 0.0000,  0.0000, -0.0350, -0.2200, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120, -0.2200, -1.2300,  0.3100,  0.3800, -0.6000, -0.7600
 0.0000,  0.0000, -0.3950, -1.1200, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120, -0.2200, -1.2300,  0.3100,  0.3800, -0.6000, -0.7600,  0.1300, -1.0200
 0.0000,  0.0000, -0.1650, -0.7900,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120, -0.2200, -1.2300,  0.3100,  0.3800, -0.6000, -0.7600,  0.1300, -1.0200, -0.4700, -0.4300
 0.0000,  0.0000,  0.5850,  2.1800, -0.0200,  0.6800, -0.6500, -0.7000, -0.3500, -0.7200,  0.2700,  0.8000,  0.5100,  0.8710,  0.6150,  1.6490, -0.0250, -0.3300,  0.0600,  0.1900, -0.1400, -0.4980, -0.1000, -0.0120, -0.2200, -1.2300,  0.3100,  0.3800, -0.6000, -0.7600,  0.1300, -1.0200, -0.4700, -0.4300,  0.2600,  0.8500
